file_id,hour,minute,second,cropped_filename,cam_id,person_id,class,camera,aspect_ratio,width,height,original_class,reason
18-06-01-1,18,6,1,person_001365_image_000389_conf_72.94.jpg,cam1,junk,good,cam1,2.389423076923077,208,497,junk,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
18-06-01-1,18,6,1,person_001366_image_000389_conf_70.23.jpg,cam1,good,junk,cam1,2.0334928229665072,209,425,good,Image failed due to: Light sources detected
18-06-01-2,18,6,1,person_001367_image_000390_conf_91.42.jpg,cam1,good,good,cam1,2.58745247148289,526,1361,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
18-06-01-2,18,6,1,person_001368_image_000390_conf_77.97.jpg,cam1,junk,good,cam1,3.2036199095022626,221,708,junk,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
18-06-01-2,18,6,1,person_001369_image_000390_conf_75.48.jpg,cam1,good,good,cam1,3.4,285,969,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
18-06-03-1,18,6,3,person_001370_image_000391_conf_91.24.jpg,cam1,good,good,cam1,2.631984585741811,519,1366,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
18-06-03-1,18,6,3,person_001371_image_000391_conf_85.16.jpg,cam1,good,good,cam1,3.689542483660131,306,1129,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
18-06-03-1,18,6,3,person_001372_image_000391_conf_74.18.jpg,cam1,junk,junk,cam1,1.6490384615384617,208,343,junk,"Image failed due to: Poor aspect ratio, Light sources detected, Body occlusion detected"
18-06-03-2,18,6,3,person_001373_image_000392_conf_90.36.jpg,cam1,good,good,cam1,2.6235521235521237,518,1359,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
18-06-03-2,18,6,3,person_001374_image_000392_conf_79.67.jpg,cam1,good,good,cam1,3.2333333333333334,330,1067,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
18-06-06-1,18,6,6,person_001375_image_000393_conf_91.97.jpg,cam1,good,good,cam1,2.7183098591549295,497,1351,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
18-06-06-1,18,6,6,person_001376_image_000393_conf_82.98.jpg,cam1,good,good,cam1,2.6538461538461537,338,897,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
18-06-06-1,18,6,6,person_001377_image_000393_conf_78.31.jpg,cam1,good,good,cam1,2.641935483870968,310,819,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
18-06-06-2,18,6,6,person_001378_image_000394_conf_91.32.jpg,cam1,good,good,cam1,2.599616858237548,522,1357,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
18-06-06-2,18,6,6,person_001379_image_000394_conf_90.13.jpg,cam1,good,good,cam1,2.8205128205128207,429,1210,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
18-06-06-2,18,6,6,person_001380_image_000394_conf_84.27.jpg,cam1,good,good,cam1,3.069868995633188,229,703,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
18-06-06-2,18,6,6,person_001381_image_000394_conf_76.08.jpg,cam1,junk,good,cam1,2.4006849315068495,292,701,junk,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
18-06-09-1,18,6,9,person_001382_image_000395_conf_92.51.jpg,cam1,good,junk,cam1,2.167259786476868,562,1218,good,Image failed due to: Light sources detected
18-06-09-1,18,6,9,person_001383_image_000395_conf_70.21.jpg,cam1,junk,junk,cam1,1.2670623145400592,337,427,junk,"Image failed due to: Poor aspect ratio, Light sources detected"
18-06-09-2,18,6,9,person_001384_image_000396_conf_91.44.jpg,cam1,good,good,cam1,2.3385518590998045,511,1195,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
18-06-09-2,18,6,9,person_001385_image_000396_conf_70.65.jpg,cam1,junk,junk,cam1,1.2566371681415929,339,426,junk,"Image failed due to: Poor aspect ratio, Light sources detected"
18-06-14-1,18,6,14,person_001386_image_000397_conf_82.82.jpg,cam1,good,good,cam1,3.8038461538461537,260,989,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
18-06-14-1,18,6,14,person_001387_image_000397_conf_73.54.jpg,cam1,good,good,cam1,2.815151515151515,330,929,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
18-06-14-2,18,6,14,person_001388_image_000398_conf_83.71.jpg,cam1,good,good,cam1,2.9,310,899,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
18-06-14-2,18,6,14,person_001389_image_000398_conf_73.70.jpg,cam1,good,good,cam1,3.610619469026549,226,816,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
18-06-14-2,18,6,14,person_001390_image_000398_conf_73.54.jpg,cam1,junk,good,cam1,3.091286307053942,241,745,junk,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
18/6/2015,18,6,15,person_001391_image_000399_conf_79.24.jpg,cam1,good,good,cam1,2.7508650519031144,289,795,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
18/6/2015,18,6,15,person_001392_image_000399_conf_75.05.jpg,cam1,junk,junk,cam1,1.8529411764705883,238,441,junk,"Image failed due to: Poor aspect ratio, Light sources detected"
18/6/2017,18,6,17,person_001393_image_000400_conf_76.16.jpg,cam1,good,good,cam1,2.787769784172662,278,775,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
18-06-19-1,18,6,19,person_001394_image_000401_conf_87.94.jpg,cam1,good,good,cam1,3.8466666666666662,300,1154,good,"Image passed with positive features: Passed initial quality check, Good image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
18-06-19-1,18,6,19,person_001395_image_000401_conf_78.20.jpg,cam1,junk,good,cam1,2.204946996466431,283,624,junk,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
18-06-19-2,18,6,19,person_001396_image_000402_conf_91.71.jpg,cam1,good,good,cam1,2.420875420875421,297,719,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
18-06-19-2,18,6,19,person_001397_image_000402_conf_81.34.jpg,cam1,good,good,cam1,3.214484679665738,359,1154,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
18-06-20-1,18,6,20,person_001398_image_000403_conf_85.61.jpg,cam1,good,good,cam1,2.3767605633802815,284,675,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
18-06-20-1,18,6,20,person_001399_image_000403_conf_72.68.jpg,cam1,good,good,cam1,3.4618834080717487,223,772,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
18-06-20-2,18,6,20,person_001400_image_000404_conf_86.33.jpg,cam1,good,good,cam1,2.397887323943662,284,681,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
18-06-30-1,18,6,30,person_001401_image_000405_conf_77.94.jpg,cam1,good,junk,cam1,2.121037463976945,347,736,good,Image failed due to: Light sources detected
18-06-30-1,18,6,30,person_001402_image_000405_conf_77.62.jpg,cam1,junk,junk,cam1,1.6090225563909777,266,428,junk,"Image failed due to: Poor aspect ratio, Light sources detected"
18-06-30-1,18,6,30,person_001403_image_000405_conf_77.25.jpg,cam1,junk,junk,cam1,1.7843137254901962,255,455,junk,"Image failed due to: Poor aspect ratio, Light sources detected"
18-06-30-1,18,6,30,person_001404_image_000405_conf_71.14.jpg,cam1,person20,good,cam1,2.6807817589576546,307,823,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
18-06-30-2,18,6,30,person_001405_image_000406_conf_83.40.jpg,cam1,person20,good,cam1,3.1341463414634148,328,1028,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
18-06-30-2,18,6,30,person_001406_image_000406_conf_81.23.jpg,cam1,good,junk,cam1,2.1753846153846155,325,707,good,Image failed due to: Light sources detected
18-06-30-2,18,6,30,person_001407_image_000406_conf_76.23.jpg,cam1,junk,junk,cam1,1.6022727272727273,264,423,junk,"Image failed due to: Poor aspect ratio, Light sources detected"
18/6/1931,18,6,31,person_001408_image_000407_conf_77.04.jpg,cam1,good,good,cam1,3.292682926829268,328,1080,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
18/6/1931,18,6,31,person_001409_image_000407_conf_73.97.jpg,cam1,junk,junk,cam1,1.689516129032258,248,419,junk,"Image failed due to: Poor aspect ratio, Light sources detected"
18/6/1931,18,6,31,person_001410_image_000407_conf_70.97.jpg,cam1,person20,good,cam1,2.6101083032490973,277,723,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
18/6/1931,18,6,31,person_001411_image_000407_conf_70.49.jpg,cam1,junk,junk,cam1,1.820083682008368,239,435,junk,"Image failed due to: Poor aspect ratio, Light sources detected"
18/6/1935,18,6,35,person_001412_image_000408_conf_82.20.jpg,cam1,junk,junk,cam1,1.217877094972067,358,436,junk,"Image failed due to: Poor aspect ratio, Light sources detected, Body occlusion detected"
18/6/1935,18,6,35,person_001413_image_000408_conf_78.72.jpg,cam1,junk,good,cam1,2.75,256,704,junk,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
18/6/1935,18,6,35,person_001414_image_000408_conf_77.98.jpg,cam1,junk,good,cam1,5.412765957446808,235,1272,junk,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
18/6/1935,18,6,35,person_001415_image_000408_conf_74.89.jpg,cam1,junk,good,cam1,4.247191011235955,178,756,junk,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
18/6/1935,18,6,35,person_001416_image_000408_conf_73.36.jpg,cam1,junk,junk,cam1,1.595505617977528,267,426,junk,"Image failed due to: Poor aspect ratio, Light sources detected, Body occlusion detected"
18/6/1938,18,6,38,person_001417_image_000409_conf_80.18.jpg,cam1,good,good,cam1,3.3055555555555554,252,833,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
18/6/1938,18,6,38,person_001418_image_000409_conf_80.08.jpg,cam1,good,good,cam1,2.414110429447853,326,787,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
18/6/1938,18,6,38,person_001419_image_000409_conf_76.94.jpg,cam1,junk,junk,cam1,1.4785714285714286,280,414,junk,"Image failed due to: Poor aspect ratio, Light sources detected, Body occlusion detected"
18/6/1938,18,6,38,person_001420_image_000409_conf_73.35.jpg,cam1,junk,good,cam1,7.434210526315789,152,1130,junk,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
18/6/1941,18,6,41,person_001421_image_000410_conf_81.50.jpg,cam1,good,good,cam1,2.927797833935018,277,811,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
18/6/1941,18,6,41,person_001422_image_000410_conf_80.28.jpg,cam1,good,junk,cam1,3.5019762845849804,253,886,good,Image failed due to: Light sources detected
18/6/1941,18,6,41,person_001423_image_000410_conf_75.77.jpg,cam1,junk,junk,cam1,1.824175824175824,273,498,junk,"Image failed due to: Poor aspect ratio, Light sources detected"
18/6/1941,18,6,41,person_001424_image_000410_conf_73.74.jpg,cam1,junk,junk,cam1,1.62015503875969,258,418,junk,"Image failed due to: Poor aspect ratio, No head detected, No torso detected, Light sources detected, Body occlusion detected"
18-06-45-1,18,6,45,person_001425_image_000411_conf_72.56.jpg,cam1,good,good,cam1,3.8115015974440896,313,1193,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
18-06-45-1,18,6,45,person_001426_image_000411_conf_70.63.jpg,cam1,junk,junk,cam1,1.6206896551724137,261,423,junk,"Image failed due to: Poor aspect ratio, Light sources detected"
18-06-45-2,18,6,45,person_001427_image_000412_conf_81.79.jpg,cam1,good,good,cam1,2.770186335403727,322,892,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
18-06-45-2,18,6,45,person_001428_image_000412_conf_70.71.jpg,cam1,junk,junk,cam1,1.570945945945946,296,465,junk,"Image failed due to: Poor aspect ratio, Light sources detected"
18-06-48-1,18,6,48,person_001429_image_000413_conf_74.75.jpg,cam1,good,good,cam1,3.8369565217391304,276,1059,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
18-06-48-1,18,6,48,person_001430_image_000413_conf_73.83.jpg,cam1,good,junk,cam1,2.1129568106312293,301,636,good,Image failed due to: Light sources detected
18-06-48-1,18,6,48,person_001431_image_000413_conf_72.56.jpg,cam1,junk,junk,cam1,1.1737891737891737,351,412,junk,"Image failed due to: Poor aspect ratio, Light sources detected, Body occlusion detected"
18-06-48-2,18,6,48,person_001432_image_000414_conf_87.05.jpg,cam1,good,good,cam1,3.5360501567398117,319,1128,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
18-06-48-2,18,6,48,person_001433_image_000414_conf_83.60.jpg,cam1,good,good,cam1,2.7186440677966104,295,802,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
18-06-48-2,18,6,48,person_001434_image_000414_conf_80.79.jpg,cam1,good,good,cam1,2.9558823529411766,204,603,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
18-06-48-2,18,6,48,person_001435_image_000414_conf_75.27.jpg,cam1,junk,junk,cam1,1.1761363636363635,352,414,junk,"Image failed due to: Poor aspect ratio, Light sources detected, Body occlusion detected"
18/6/1954,18,6,54,person_001436_image_000415_conf_85.84.jpg,cam1,good,good,cam1,2.5622489959839356,249,638,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
18/6/1954,18,6,54,person_001437_image_000415_conf_73.86.jpg,cam1,junk,junk,cam1,1.592814371257485,501,798,junk,"Image failed due to: Poor aspect ratio, Light sources detected"
18-06-57-1,18,6,57,person_001438_image_000416_conf_82.69.jpg,cam1,junk,good,cam1,6.005235602094241,191,1147,junk,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
18-06-57-1,18,6,57,person_001439_image_000416_conf_78.88.jpg,cam1,junk,junk,cam1,1.620481927710843,498,807,junk,"Image failed due to: Poor aspect ratio, Light sources detected, Body occlusion detected"
18-06-57-1,18,6,57,person_001440_image_000416_conf_75.69.jpg,cam1,junk,junk,cam1,1.7171314741035857,251,431,junk,"Image failed due to: Poor aspect ratio, Light sources detected"
18-06-57-2,18,6,57,person_001441_image_000417_conf_87.10.jpg,cam1,good,good,cam1,3.6166666666666663,300,1085,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
18-06-57-2,18,6,57,person_001442_image_000417_conf_73.32.jpg,cam1,junk,junk,cam1,1.1766381766381766,351,413,junk,"Image failed due to: Poor aspect ratio, Light sources detected"
18-06-57-2,18,6,57,person_001443_image_000417_conf_71.97.jpg,cam1,junk,junk,cam1,2.027906976744186,215,436,junk,Image failed due to: Light sources detected
18-06-58-1,18,6,58,person_001444_image_000418_conf_80.88.jpg,cam1,good,good,cam1,2.6590038314176243,261,694,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
18-06-58-1,18,6,58,person_001445_image_000418_conf_77.48.jpg,cam1,junk,junk,cam1,1.8366336633663367,202,371,junk,"Image failed due to: Poor aspect ratio, Light sources detected"
18-06-58-2,18,6,58,person_001446_image_000419_conf_77.20.jpg,cam1,good,good,cam1,2.8314285714285714,350,991,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
18-06-58-2,18,6,58,person_001447_image_000419_conf_72.54.jpg,cam1,junk,junk,cam1,1.6901960784313723,255,431,junk,"Image failed due to: Poor aspect ratio, Light sources detected"
18-06-58-2,18,6,58,person_001448_image_000419_conf_72.16.jpg,cam1,junk,junk,cam1,2.05607476635514,214,440,junk,"Image failed due to: No head detected, No torso detected, Light sources detected, Body occlusion detected"
18-06-58-2,18,6,58,person_001449_image_000419_conf_70.26.jpg,cam1,junk,junk,cam1,1.1623931623931625,351,408,junk,"Image failed due to: Poor aspect ratio, Light sources detected, Body occlusion detected"
18/6/1959,18,6,59,person_001450_image_000420_conf_82.87.jpg,cam1,good,good,cam1,4.2155172413793105,232,978,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
18/6/1959,18,6,59,person_001451_image_000420_conf_74.01.jpg,cam1,junk,junk,cam1,1.6347305389221556,501,819,junk,Image failed due to: Poor aspect ratio
18-07-02-1,18,7,2,person_001452_image_000421_conf_84.45.jpg,cam1,good,junk,cam1,1.881619937694704,321,604,good,"Image failed due to: Poor aspect ratio, Light sources detected"
18-07-02-1,18,7,2,person_001453_image_000421_conf_78.94.jpg,cam1,good,good,cam1,4.059523809523809,336,1364,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
18-07-02-1,18,7,2,person_001454_image_000421_conf_70.63.jpg,cam1,junk,junk,cam1,1.395189003436426,291,406,junk,"Image failed due to: Poor aspect ratio, Light sources detected, Body occlusion detected"
18-07-02-2,18,7,2,person_001455_image_000422_conf_84.45.jpg,cam1,good,junk,cam1,1.881619937694704,321,604,good,"Image failed due to: Poor aspect ratio, Light sources detected"
18-07-02-2,18,7,2,person_001456_image_000422_conf_78.94.jpg,cam1,good,good,cam1,4.059523809523809,336,1364,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
18-07-02-2,18,7,2,person_001457_image_000422_conf_70.63.jpg,cam1,junk,junk,cam1,1.395189003436426,291,406,junk,"Image failed due to: Poor aspect ratio, Light sources detected, Body occlusion detected"
18-07-06-1,18,7,6,person_001458_image_000423_conf_90.15.jpg,cam1,good,junk,cam1,2.198083067092652,313,688,good,Image failed due to: Light sources detected
18-07-06-1,18,7,6,person_001459_image_000423_conf_85.45.jpg,cam1,good,good,cam1,2.9846153846153847,260,776,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
18-07-06-2,18,7,6,person_001460_image_000424_conf_81.23.jpg,cam1,junk,good,cam1,3.5727272727272728,220,786,junk,"Image passed with positive features: Passed initial quality check, Good image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
18-07-06-2,18,7,6,person_001461_image_000424_conf_80.50.jpg,cam1,junk,junk,cam1,2.071207430340557,323,669,junk,Image failed due to: Light sources detected
18-07-06-2,18,7,6,person_001462_image_000424_conf_79.55.jpg,cam1,junk,junk,cam1,2.1408839779005526,362,775,junk,Image failed due to: Light sources detected
18-07-06-2,18,7,6,person_001463_image_000424_conf_72.46.jpg,cam1,junk,junk,cam1,1.5269230769230768,520,794,junk,"Image failed due to: Poor aspect ratio, Light sources detected"
18-07-06-3,18,7,6,person_001464_image_000425_conf_83.86.jpg,cam1,junk,good,cam1,3.6192468619246863,239,865,junk,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
18-07-06-3,18,7,6,person_001465_image_000425_conf_83.63.jpg,cam1,good,good,cam1,2.528428093645485,299,756,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
18-07-06-3,18,7,6,person_001466_image_000425_conf_79.19.jpg,cam1,junk,junk,cam1,2.0421686746987953,332,678,junk,Image failed due to: Light sources detected
18-07-06-4,18,7,6,person_001467_image_000426_conf_85.89.jpg,cam1,junk,good,cam1,4.391634980988593,263,1155,junk,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
18-07-06-4,18,7,6,person_001468_image_000426_conf_83.57.jpg,cam1,good,good,cam1,2.923076923076923,247,722,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
18-07-06-4,18,7,6,person_001469_image_000426_conf_77.70.jpg,cam1,junk,junk,cam1,2.16728624535316,269,583,junk,Image failed due to: Light sources detected
18-07-06-4,18,7,6,person_001470_image_000426_conf_70.21.jpg,cam1,junk,junk,cam1,2.0246913580246915,243,492,junk,Image failed due to: Light sources detected
18/7/2007,18,7,7,person_001471_image_000427_conf_88.45.jpg,cam1,good,good,cam1,2.456953642384106,302,742,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
18/7/2007,18,7,7,person_001472_image_000427_conf_82.96.jpg,cam1,good,good,cam1,3.724637681159421,276,1028,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
18/7/2007,18,7,7,person_001473_image_000427_conf_74.56.jpg,cam1,junk,junk,cam1,2.0542168674698793,332,682,junk,Image failed due to: Light sources detected
18/7/2007,18,7,7,person_001474_image_000427_conf_72.30.jpg,cam1,junk,junk,cam1,1.848148148148148,270,499,junk,"Image failed due to: Poor aspect ratio, Light sources detected"
18-07-09-1,18,7,9,person_001475_image_000428_conf_86.19.jpg,cam1,good,good,cam1,5.049618320610687,262,1323,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
18-07-09-2,18,7,9,person_001476_image_000429_conf_87.16.jpg,cam1,good,good,cam1,4.23,300,1269,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
18-07-09-2,18,7,9,person_001477_image_000429_conf_81.52.jpg,cam1,good,junk,cam1,1.9683377308707124,379,746,good,Image failed due to: Light sources detected
18-07-09-2,18,7,9,person_001478_image_000429_conf_71.43.jpg,cam1,junk,junk,cam1,1.6575875486381324,257,426,junk,"Image failed due to: Poor aspect ratio, Light sources detected"
18/7/2011,18,7,11,person_001479_image_000430_conf_78.76.jpg,cam1,junk,good,cam1,2.213333333333334,225,498,junk,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
18/7/2011,18,7,11,person_001480_image_000430_conf_77.52.jpg,cam1,good,good,cam1,3.411594202898551,345,1177,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
18/7/2011,18,7,11,person_001481_image_000430_conf_72.44.jpg,cam1,junk,good,cam1,3.3214285714285716,224,744,junk,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
18/7/2012,18,7,12,person_001482_image_000431_conf_83.69.jpg,cam1,good,good,cam1,2.4409722222222223,288,703,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
18/7/2012,18,7,12,person_001483_image_000431_conf_82.94.jpg,cam1,junk,good,cam1,5.03347280334728,239,1203,junk,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
18/7/2013,18,7,13,person_001484_image_000432_conf_83.29.jpg,cam1,junk,junk,cam1,1.631578947368421,304,496,junk,"Image failed due to: Poor aspect ratio, Light sources detected"
18/7/2013,18,7,13,person_001485_image_000432_conf_74.60.jpg,cam1,junk,good,cam1,2.4072727272727272,275,662,junk,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
18/7/2013,18,7,13,person_001486_image_000432_conf_72.77.jpg,cam1,good,good,cam1,2.5551724137931036,290,741,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
18/7/2013,18,7,13,person_001487_image_000432_conf_72.69.jpg,cam1,junk,good,cam1,5.972677595628415,183,1093,junk,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
18-07-15-1,18,7,15,person_001488_image_000433_conf_84.60.jpg,cam1,good,good,cam1,3.957186544342507,327,1294,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
18-07-15-1,18,7,15,person_001489_image_000433_conf_79.11.jpg,cam1,good,good,cam1,2.510086455331412,347,871,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
18-07-15-1,18,7,15,person_001490_image_000433_conf_72.67.jpg,cam1,junk,junk,cam1,0.945945945945946,444,420,junk,"Image failed due to: Poor aspect ratio, No head detected, No torso detected, Light sources detected, Body occlusion detected"
18-07-15-2,18,7,15,person_001491_image_000434_conf_80.31.jpg,cam1,junk,junk,cam1,1.6983050847457628,295,501,junk,"Image failed due to: Poor aspect ratio, Light sources detected"
18-07-15-2,18,7,15,person_001492_image_000434_conf_75.19.jpg,cam1,good,good,cam1,2.556291390728477,302,772,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
18-07-15-2,18,7,15,person_001493_image_000434_conf_70.69.jpg,cam1,junk,junk,cam1,2.080745341614907,322,670,junk,Image failed due to: Light sources detected
18/7/2017,18,7,17,person_001494_image_000435_conf_80.87.jpg,cam1,good,good,cam1,2.4583333333333335,360,885,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
18/7/2017,18,7,17,person_001495_image_000435_conf_79.95.jpg,cam1,good,good,cam1,4.814946619217082,281,1353,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
18/7/2017,18,7,17,person_001496_image_000435_conf_78.29.jpg,cam1,good,good,cam1,2.8385650224215246,223,633,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
18/7/2018,18,7,18,person_001497_image_000436_conf_88.25.jpg,cam1,good,junk,cam1,1.8105515587529977,417,755,good,"Image failed due to: Poor aspect ratio, Light sources detected"
